student_id,question_id,bundle_id,tags,elapsed_time,correct
4,2995,1932,60;179;54;184,34666,1.0
4,2996,1932,60;179;54;184,34666,1.0
4,3003,1935,68;52;181,28666,1.0
4,3004,1935,68;56;181,28666,0.0
4,3005,1935,68;55;181,28666,0.0
4,3006,1936,64;56;183,28666,1.0
4,3007,1936,64;53;183,28666,1.0
4,3008,1936,64;52;183,28666,0.0
4,3045,1949,64;56;183,5000,1.0
4,3045,1949,64;56;183,27666,1.0
4,3046,1949,64;52;183,5000,1.0
4,3046,1949,64;52;183,27666,1.0
4,3047,1949,64;55;183,27666,1.0
4,3047,1949,64;55;183,5000,1.0
4,3048,1950,59;52;181,27666,1.0
4,3049,1950,59;57;181,27666,1.0
4,3050,1950,59;52;181,27666,1.0
4,3060,1954,66;52;183,33666,1.0
4,3061,1954,66;55;183,33666,1.0
4,3062,1954,66;57;183,33666,0.0
4,3099,1967,60;56;185,26333,0.0
4,3100,1967,60;52;185,26333,1.0
4,3101,1967,60;58;185,26333,1.0
4,3105,1969,63;56;185,27333,1.0
4,3106,1969,63;58;185,27333,1.0
4,3107,1969,63;54;185,27333,1.0
4,3114,1972,70;179;56;181,22666,1.0
4,3115,1972,70;179;58;181,22666,1.0
4,3116,1972,70;179;54;181,22666,0.0
4,3120,1974,62;53;183,27333,0.0
4,3121,1974,62;58;183,27333,1.0
4,3122,1974,62;55;183,27333,0.0
4,3126,1976,60;53;183,23666,1.0
4,3126,1976,60;53;183,26666,0.0
4,3127,1976,60;58;183,26666,0.0
4,3127,1976,60;58;183,23666,1.0
4,3128,1976,60;54;183,23666,1.0
4,3128,1976,60;54;183,26666,0.0
4,3129,1977,69;56;184,27000,1.0
4,3130,1977,69;52;184,27000,1.0
4,3131,1977,69;54;184,27000,1.0
4,3150,1984,68;53;184,31666,1.0
4,3151,1984,68;52;184,31666,0.0
4,3152,1984,68;52;184,31666,1.0
4,3156,1986,59;56;184,29000,1.0
4,3157,1986,59;52;184,29000,0.0
4,3158,1986,59;54;184,29000,1.0
4,3159,1987,70;56;181,30333,0.0
4,3159,1987,70;56;181,30333,0.0
4,3160,1987,70;54;181,30333,0.0
4,3160,1987,70;54;181,30333,0.0
4,3161,1987,70;55;181,30333,1.0
4,3161,1987,70;55;181,30333,1.0
4,3168,1990,60;53;183,27000,1.0
4,3168,1990,60;53;183,27000,1.0
4,3169,1990,60;57;183,27000,0.0
4,3169,1990,60;57;183,27000,0.0
4,3170,1990,60;55;183,27000,0.0
4,3170,1990,60;55;183,27000,0.0
4,3171,1991,59;53;181,28666,1.0
4,3172,1991,59;52;181,28666,0.0
4,3173,1991,59;57;181,28666,0.0
4,3192,1998,64;179;56;182,31000,1.0
4,3193,1998,64;179;57;182,31000,0.0
4,3194,1998,64;179;52;182,31000,0.0
4,3213,2005,64;56;183,36000,0.0
4,3214,2005,64;57;183,36000,1.0
4,3215,2005,64;54;183,36000,0.0
4,3222,2008,70;179;52;182,29333,1.0
4,3223,2008,70;179;52;182,29333,1.0
4,3224,2008,70;179;57;182,29333,0.0
4,3225,2009,69;57;184,25333,0.0
4,3225,2009,69;57;184,22333,0.0
4,3226,2009,69;52;184,22333,1.0
4,3226,2009,69;52;184,25333,0.0
4,3227,2009,69;55;184,25333,1.0
4,3227,2009,69;55;184,22333,1.0
4,3228,2010,59;56;183,23666,1.0
4,3229,2010,59;57;183,23666,1.0
4,3230,2010,59;52;183,23666,1.0
4,3237,2013,63;56;184,26333,1.0
4,3238,2013,63;54;184,26333,1.0
4,3239,2013,63;57;184,26333,1.0
4,3258,2020,59;53;182,38333,0.0
4,3259,2020,59;54;182,38333,1.0
4,3260,2020,59;58;182,38333,1.0
4,3270,2024,60;53;183,33666,1.0
4,3271,2024,60;52;183,33666,1.0
4,3272,2024,60;58;183,33666,1.0
4,3276,2026,68;53;183,34000,0.0
4,3276,2026,68;53;183,31666,1.0
4,3277,2026,68;52;183,34000,0.0
4,3277,2026,68;52;183,31666,1.0
4,3278,2026,68;58;183,34000,1.0
4,3278,2026,68;58;183,31666,1.0
4,3288,2030,69;179;53;184,24000,1.0
4,3289,2030,69;179;54;184,24000,1.0
4,3290,2030,69;179;52;184,24000,1.0
4,3291,2031,59;56;181,24666,1.0
4,3292,2031,59;52;181,24666,1.0
4,3293,2031,59;55;181,24666,1.0
4,3306,2036,70;179;56;183,23666,1.0
4,3306,2036,70;179;56;183,22000,1.0
4,3307,2036,70;179;53;183,23666,1.0
4,3307,2036,70;179;53;183,22000,1.0
4,3308,2036,70;179;54;183,22000,1.0
4,3308,2036,70;179;54;183,23666,0.0
4,3315,2039,68;56;184,31000,0.0
4,3316,2039,68;58;184,31000,1.0
4,3317,2039,68;55;184,31000,1.0
4,3333,2045,67;56;184,28000,1.0
4,3333,2045,67;56;184,28000,1.0
4,3334,2045,67;58;184,28000,0.0
4,3334,2045,67;58;184,28000,0.0
4,3335,2045,67;54;184,28000,1.0
4,3335,2045,67;54;184,28000,1.0
4,3351,2051,60;53;183,24333,1.0
4,3351,2051,60;53;183,27333,1.0
4,3352,2051,60;54;183,24333,1.0
4,3352,2051,60;54;183,27333,1.0
4,3353,2051,60;54;183,27333,1.0
4,3353,2051,60;54;183,24333,1.0
4,3354,2052,62;179;56;184,26333,0.0
4,3355,2052,62;179;52;184,26333,1.0
4,3356,2052,62;179;55;184,26333,1.0
4,3396,2066,59;56;182,27666,0.0
4,3397,2066,59;53;182,27666,1.0
4,3398,2066,59;58;182,27666,0.0
4,3402,2068,65;179;56;184,25000,0.0
4,3403,2068,65;179;52;184,25000,1.0
4,3404,2068,65;179;54;184,25000,1.0
4,3405,2069,59;56;182,28333,1.0
4,3406,2069,59;54;182,28333,0.0
4,3407,2069,59;55;182,28333,1.0
4,3414,2072,62;179;56;182,34000,1.0
4,3415,2072,62;179;52;182,34000,0.0
4,3416,2072,62;179;52;182,34000,0.0
4,3426,2076,70;56;182,20333,1.0
4,3427,2076,70;54;182,20333,1.0
4,3428,2076,70;56;182,20333,1.0
4,3432,2078,59;56;182,28000,1.0
4,3433,2078,59;52;182,28000,0.0
4,3434,2078,59;54;182,28000,1.0
4,3453,2085,63;56;182,24000,1.0
4,3454,2085,63;52;182,24000,1.0
4,3455,2085,63;54;182,24000,0.0
4,3459,2087,66;179;56;185,26333,1.0
4,3460,2087,66;179;52;185,26333,1.0
4,3461,2087,66;179;52;185,26333,1.0
4,3474,2092,68;179;56;183,22666,1.0
4,3475,2092,68;179;52;183,22666,0.0
4,3476,2092,68;179;54;183,22666,1.0
4,3522,2108,63;179;56;182,28000,0.0
4,3523,2108,63;179;52;182,28000,1.0
4,3524,2108,63;179;52;182,28000,0.0
4,3555,2119,59;56;184,23000,1.0
4,3556,2119,59;52;184,23000,1.0
4,3557,2119,59;57;184,23000,1.0
4,3576,2126,63;53;182,29333,1.0
4,3577,2126,63;56;182,29333,1.0
4,3578,2126,63;52;182,29333,0.0
4,3591,2131,67;52;182,26666,1.0
4,3592,2131,67;52;182,26666,0.0
4,3593,2131,67;54;182,26666,1.0
4,3620,2152,74,21000,1.0
4,3691,2223,137,13000,0.0
4,3691,2223,137,9000,1.0
4,3691,2223,137,48000,1.0
4,3692,2224,126,14000,0.0
4,3692,2224,126,23000,0.0
4,3695,2227,132,16000,1.0
4,3697,2229,122,17000,1.0
4,3697,2229,122,9000,1.0
4,3698,2230,124,19000,1.0
4,3710,2242,78,25000,1.0
4,3790,2322,86,20000,1.0
4,3790,2322,86,13000,1.0
4,3806,2338,86,31000,1.0
4,3826,2358,96,13000,1.0
4,3910,2442,118,17000,0.0
4,3911,2443,115,8000,1.0
4,3911,2443,115,21000,1.0
4,3916,2448,101,14000,0.0
4,3935,2467,142,10000,0.0
4,3935,2467,142,8000,1.0
4,3941,2473,76,17000,1.0
4,3944,2476,76,18000,1.0
4,3968,2500,83,31000,0.0
4,4020,2552,86,12000,1.0
4,4020,2552,86,10000,1.0
4,4020,2552,86,14000,1.0
4,4031,2563,135,10000,1.0
4,4031,2563,135,11000,1.0
4,4122,2654,113,37000,1.0
4,4122,2654,113,14000,0.0
4,4159,2691,119,18000,1.0
4,4160,2692,94,18000,1.0
4,4160,2692,94,9000,1.0
4,4161,2693,101,14000,1.0
4,4263,2795,86,9000,1.0
4,4263,2795,86,7000,1.0
4,4291,2823,84,11000,0.0
4,4291,2823,84,22000,0.0
4,4308,2840,114,18000,1.0
4,4308,2840,114,21000,1.0
4,4464,2996,104,38000,1.0
4,4476,3008,111,7000,1.0
4,4476,3008,111,8000,1.0
4,4476,3008,111,7000,1.0
4,4479,3011,99,11000,0.0
4,4479,3011,99,18000,1.0
4,4479,3011,99,11000,0.0
4,4481,3013,99,22000,1.0
4,4487,3019,114,34000,0.0
4,4497,3029,117,10000,0.0
4,4497,3029,117,25000,0.0
4,4497,3029,117,5000,1.0
4,4514,3046,79,9000,1.0
4,4517,3049,79,5000,1.0
4,4527,3059,122,35000,1.0
4,4543,3075,129,14000,1.0
4,4582,3114,132,10000,1.0
4,4582,3114,132,6000,1.0
4,4582,3114,132,30000,0.0
4,4596,3128,134,32000,1.0
4,4596,3128,134,38000,0.0
4,4676,3208,71,23000,0.0
4,4774,3306,88,18000,1.0
4,4831,3363,109,17000,1.0
4,4831,3363,109,9000,1.0
4,4844,3376,121,17000,1.0
4,4844,3376,121,29000,1.0
4,4844,3376,121,13000,1.0
4,4845,3377,90,24000,1.0
4,4992,3524,74,20000,0.0
4,4992,3524,74,18000,0.0
4,4992,3524,74,23000,0.0
4,5031,3563,144,5000,1.0
4,5040,3572,134,9000,1.0
4,5040,3572,134,22000,0.0
4,5052,3584,107,26000,0.0
4,5060,3592,110,22000,1.0
4,5060,3592,110,3000,1.0
4,5071,3603,93,21000,1.0
4,5071,3603,93,23000,1.0
4,5094,3626,138,22000,1.0
4,5094,3626,138,5000,1.0
4,5096,3628,130,18000,1.0
4,5096,3628,130,8000,1.0
4,5096,3628,130,9000,1.0
4,5102,3634,77,17000,1.0
4,5115,3647,74,29000,0.0
4,5115,3647,74,43000,0.0
4,5177,3709,74,18000,1.0
4,5177,3709,74,12000,1.0
4,5177,3709,74,85000,1.0
4,5190,3722,74,29000,1.0
4,5230,3762,122,13000,1.0
4,5230,3762,122,9000,1.0
4,5258,3790,87,31000,1.0
4,5258,3790,87,19000,0.0
4,5258,3790,87,28000,1.0
4,5259,3791,121,22000,1.0
4,5264,3796,122,14000,1.0
4,5275,3807,119,11000,1.0
4,5288,3820,79,8000,0.0
4,5288,3820,79,8000,1.0
4,5308,3840,130,25000,0.0
4,5308,3840,130,28000,0.0
4,5320,3852,114,13000,1.0
4,5320,3852,114,11000,1.0
4,5326,3858,92,11000,1.0
4,5337,3869,92,15000,0.0
4,5337,3869,92,11000,1.0
4,5337,3869,92,18000,0.0
4,5339,3871,92,18000,1.0
4,5339,3871,92,10000,1.0
4,5347,3879,72,37000,1.0
4,5347,3879,72,17000,1.0
4,5416,3948,134,38000,1.0
4,5416,3948,134,48000,1.0
4,5416,3948,134,18000,1.0
4,5417,3949,133,29000,1.0
4,5417,3949,133,31000,0.0
4,5500,4032,82,23000,1.0
4,5617,4149,119,33000,1.0
4,5617,4149,119,12000,1.0
4,5638,4170,94,14000,1.0
4,5638,4170,94,16000,1.0
4,5638,4170,94,34000,0.0
4,5638,4170,94,14000,1.0
4,5642,4174,98,25000,1.0
4,5646,4178,130,24000,0.0
4,5646,4178,130,11000,1.0
4,5646,4178,130,10000,1.0
4,5651,4183,72,11000,0.0
4,5681,4213,89,12000,1.0
4,5681,4213,89,22000,1.0
4,5682,4214,137,12000,1.0
4,5685,4217,104,16000,0.0
4,5685,4217,104,17000,1.0
4,5687,4219,124,18000,1.0
4,5687,4219,124,31000,0.0
4,5737,4269,75,14000,1.0
4,5746,4278,129,58000,1.0
4,5746,4278,129,14000,1.0
4,5758,4290,117,7000,1.0
4,5758,4290,117,18000,1.0
4,5775,4307,109,30000,1.0
4,5777,4309,107,15000,1.0
4,5781,4313,107,10000,1.0
4,5784,4316,144,10000,1.0
4,5784,4316,144,5000,1.0
4,5784,4316,144,6000,1.0
4,5858,4390,80,14000,1.0
4,5922,4454,80,19000,1.0
4,5925,4457,80,22000,0.0
4,6024,4556,103,10000,1.0
4,6024,4556,103,15000,0.0
4,6038,4570,103,23000,1.0
4,6049,4581,103,35000,0.0
4,6049,4581,103,14000,1.0
4,6049,4581,103,19000,0.0
4,6049,4581,103,24000,1.0
4,6052,4584,82,24000,0.0
4,6056,4588,90,25000,1.0
4,6072,4604,95,33000,0.0
4,6072,4604,95,27000,1.0
4,6102,4634,87,9000,0.0
4,6127,4659,73,23000,0.0
4,6127,4659,73,11000,1.0
4,6156,4688,91,11000,1.0
4,6156,4688,91,20000,1.0
4,6164,4696,94,37000,1.0
4,6164,4696,94,13000,0.0
4,6164,4696,94,32000,1.0
4,6185,4717,145,9000,0.0
4,6188,4720,128,23000,0.0
4,6189,4721,97,19000,1.0
4,6203,4735,82,8000,1.0
4,6203,4735,82,7000,1.0
4,6215,4747,88,13000,1.0
4,6221,4753,99,13000,1.0
4,6225,4757,99,60000,1.0
4,6225,4757,99,28000,0.0
4,6245,4777,85,17000,1.0
4,6254,4786,129,18000,0.0
4,6255,4787,97,4000,1.0
4,6255,4787,97,31000,1.0
4,6267,4799,74,8000,1.0
4,6267,4799,74,10000,1.0
4,6267,4799,74,15000,0.0
4,6318,4850,129,7000,1.0
4,6318,4850,129,29000,0.0
4,6328,4860,94,19000,0.0
4,6331,4863,94,22000,0.0
4,6331,4863,94,27000,1.0
4,6331,4863,94,21000,0.0
4,6338,4870,88,18000,0.0
4,6340,4872,117,30000,0.0
4,6378,4910,85,18000,1.0
4,6378,4910,85,14000,1.0
4,6439,4971,86,12000,1.0
4,6444,4976,77,21000,1.0
4,6444,4976,77,49000,0.0
4,6465,4997,129,12000,0.0
4,6465,4997,129,21000,1.0
4,6465,4997,129,14000,1.0
4,6502,5034,113,27000,1.0
4,6502,5034,113,22000,1.0
4,6523,5055,115,16000,1.0
4,6523,5055,115,23000,1.0
4,6525,5057,124,30000,0.0
4,6525,5057,124,14000,1.0
4,6525,5057,124,11000,1.0
4,6540,5072,121,14000,1.0
4,6540,5072,121,19000,1.0
4,6543,5075,90,20000,1.0
4,6543,5075,90,26000,0.0
4,6544,5076,95,36000,0.0
4,6544,5076,95,14000,0.0
4,6544,5076,95,21000,1.0
4,6553,5085,134,34000,1.0
4,6554,5085,85,34000,0.0
4,6555,5085,120,34000,1.0
4,6556,5085,143,34000,0.0
4,6557,5086,179;129,29750,1.0
4,6558,5086,179;77,29750,1.0
4,6559,5086,179;86,29750,1.0
4,6560,5086,179;143,29750,0.0
4,6561,5087,74,34000,1.0
4,6562,5087,83,34000,0.0
4,6563,5087,85,34000,1.0
4,6564,5087,143,34000,1.0
4,6565,5088,135,17750,1.0
4,6565,5088,135,15500,1.0
4,6565,5088,135,14500,1.0
4,6566,5088,85,15500,1.0
4,6566,5088,85,14500,1.0
4,6566,5088,85,17750,1.0
4,6567,5088,76,15500,1.0
4,6567,5088,76,17750,0.0
4,6567,5088,76,14500,1.0
4,6568,5088,143,17750,1.0
4,6568,5088,143,14500,1.0
4,6568,5088,143,15500,1.0
4,6569,5089,87,33000,0.0
4,6570,5089,143,33000,1.0
4,6571,5089,83,33000,0.0
4,6572,5089,77,33000,1.0
4,6581,5092,143,31500,0.0
4,6582,5092,76,31500,1.0
4,6583,5092,77,31500,1.0
4,6584,5092,128,31500,1.0
4,6585,5093,143,30000,0.0
4,6586,5093,86,30000,1.0
4,6587,5093,77,30000,0.0
4,6588,5093,88,30000,1.0
4,6589,5094,143,32250,0.0
4,6590,5094,83,32250,1.0
4,6591,5094,83,32250,0.0
4,6592,5094,122,32250,1.0
4,6593,5095,77,33250,1.0
4,6594,5095,143,33250,0.0
4,6595,5095,112,33250,1.0
4,6596,5095,76,33250,1.0
4,6601,5097,74,30750,1.0
4,6602,5097,143,30750,1.0
4,6603,5097,84,30750,0.0
4,6604,5097,85,30750,1.0
4,6605,5098,118,35750,1.0
4,6606,5098,143,35750,0.0
4,6607,5098,76,35750,1.0
4,6608,5098,134,35750,1.0
4,6609,5099,74,36000,1.0
4,6610,5099,143,36000,1.0
4,6611,5099,78,36000,1.0
4,6612,5099,85,36000,1.0
4,6613,5100,87,21250,0.0
4,6614,5100,105,21250,1.0
4,6615,5100,143,21250,1.0
4,6616,5100,77,21250,1.0
4,6621,5102,134,28000,1.0
4,6622,5102,88,28000,0.0
4,6623,5102,143,28000,1.0
4,6624,5102,76,28000,1.0
4,6625,5103,119,28000,1.0
4,6626,5103,134,28000,1.0
4,6627,5103,143,28000,1.0
4,6628,5103,85,28000,1.0
4,6629,5104,77,17000,1.0
4,6630,5104,74,17000,1.0
4,6631,5104,143,17000,1.0
4,6632,5104,119,17000,1.0
4,6633,5105,95,27000,0.0
4,6634,5105,85,27000,0.0
4,6635,5105,143,27000,1.0
4,6636,5105,83,27000,0.0
4,6637,5106,179;83,28250,1.0
4,6638,5106,179;80,28250,1.0
4,6639,5106,179;77,28250,1.0
4,6640,5106,179;143,28250,1.0
4,6641,5107,74,22750,0.0
4,6642,5107,71,22750,1.0
4,6643,5107,85,22750,0.0
4,6644,5107,143,22750,1.0
4,6645,5108,179;120,20500,1.0
4,6645,5108,179;120,22000,1.0
4,6646,5108,179;134,22000,1.0
4,6646,5108,179;134,20500,1.0
4,6647,5108,179;86,22000,0.0
4,6647,5108,179;86,20500,1.0
4,6648,5108,179;143,22000,0.0
4,6648,5108,179;143,20500,1.0
4,6649,5109,83,34250,1.0
4,6650,5109,76,34250,1.0
4,6651,5109,107,34250,1.0
4,6652,5109,143,34250,1.0
4,6653,5110,77,29250,0.0
4,6654,5110,77,29250,0.0
4,6655,5110,143,29250,1.0
4,6656,5110,84,29250,1.0
4,6657,5111,179;106,24000,1.0
4,6657,5111,179;106,30000,1.0
4,6658,5111,179;74,24000,0.0
4,6658,5111,179;74,30000,1.0
4,6659,5111,179;143,24000,1.0
4,6659,5111,179;143,30000,0.0
4,6660,5111,179;84,24000,1.0
4,6660,5111,179;84,30000,1.0
4,6661,5112,85,22750,1.0
4,6662,5112,143,22750,1.0
4,6663,5112,78,22750,1.0
4,6664,5112,135,22750,1.0
4,6665,5113,129,26500,0.0
4,6666,5113,77,26500,1.0
4,6667,5113,143,26500,1.0
4,6668,5113,73,26500,0.0
4,6669,5114,179;85,23000,0.0
4,6670,5114,179;77,23000,1.0
4,6671,5114,179;143,23000,1.0
4,6672,5114,179;120,23000,1.0
4,6673,5115,179;86,30000,1.0
4,6674,5115,179;74,30000,0.0
4,6675,5115,179;143,30000,1.0
4,6676,5115,179;85,30000,1.0
4,6677,5116,179;85,14750,1.0
4,6677,5116,179;85,27500,1.0
4,6678,5116,179;77,27500,1.0
4,6678,5116,179;77,14750,1.0
4,6679,5116,179;120,14750,1.0
4,6679,5116,179;120,27500,1.0
4,6680,5116,179;143,27500,1.0
4,6680,5116,179;143,14750,1.0
4,6681,5117,179;74,25000,0.0
4,6682,5117,179;143,25000,1.0
4,6683,5117,179;99,25000,1.0
4,6684,5117,179;85,25000,1.0
4,6685,5118,77,35500,1.0
4,6686,5118,85,35500,0.0
4,6687,5118,84,35500,1.0
4,6688,5118,143,35500,0.0
4,6689,5119,179;76,36000,1.0
4,6690,5119,179;119,36000,1.0
4,6691,5119,179;85,36000,0.0
4,6692,5119,179;143,36000,0.0
4,6693,5120,179;110,24000,1.0
4,6694,5120,179;83,24000,1.0
4,6695,5120,179;85,24000,1.0
4,6696,5120,179;143,24000,1.0
4,6697,5121,87,24250,1.0
4,6698,5121,77,24250,1.0
4,6699,5121,134,24250,1.0
4,6700,5121,143,24250,1.0
4,6701,5122,179;85,30500,0.0
4,6701,5122,179;85,17750,1.0
4,6702,5122,179;73,17750,0.0
4,6702,5122,179;73,30500,0.0
4,6703,5122,179;143,30500,0.0
4,6703,5122,179;143,17750,0.0
4,6704,5122,179;77,17750,1.0
4,6704,5122,179;77,30500,1.0
4,6705,5123,85,24000,1.0
4,6705,5123,85,28250,0.0
4,6706,5123,134,28250,1.0
4,6706,5123,134,24000,0.0
4,6707,5123,143,28250,0.0
4,6707,5123,143,24000,1.0
4,6708,5123,86,24000,1.0
4,6708,5123,86,28250,0.0
4,6709,5124,124,18500,1.0
4,6709,5124,124,26000,1.0
4,6710,5124,85,18500,0.0
4,6710,5124,85,26000,0.0
4,6711,5124,83,18500,0.0
4,6711,5124,83,26000,1.0
4,6712,5124,143,26000,1.0
4,6712,5124,143,18500,0.0
4,6713,5125,77,23500,0.0
4,6714,5125,78,23500,1.0
4,6715,5125,120,23500,1.0
4,6716,5125,143,23500,0.0
4,6761,5167,179;119,16500,1.0
4,6762,5167,179;143,16500,1.0
4,6763,5167,179;134,16500,1.0
4,6764,5167,179;86,16500,1.0
4,6765,5168,179;120,27500,1.0
4,6766,5168,179;143,27500,1.0
4,6767,5168,179;134,27500,0.0
4,6768,5168,179;77,27500,0.0
4,6769,5169,143,24500,0.0
4,6770,5169,120,24500,1.0
4,6771,5169,134,24500,1.0
4,6772,5169,77,24500,1.0
4,6773,5170,119,30750,1.0
4,6774,5170,143,30750,1.0
4,6775,5170,77,30750,0.0
4,6776,5170,134,30750,1.0
4,6777,5171,134,29000,1.0
4,6778,5171,77,29000,1.0
4,6779,5171,120,29000,1.0
4,6780,5171,143,29000,0.0
4,6781,5172,78,29500,1.0
4,6782,5172,76,29500,1.0
4,6783,5172,143,29500,1.0
4,6784,5172,134,29500,1.0
4,6785,5173,179;120,21500,1.0
4,6786,5173,179;143,21500,1.0
4,6787,5173,179;77,21500,1.0
4,6788,5173,179;74,21500,1.0
4,6789,5174,179;74,22250,1.0
4,6790,5174,179;143,22250,1.0
4,6791,5174,179;77,22250,0.0
4,6792,5174,179;120,22250,1.0
4,6793,5175,120,17750,1.0
4,6794,5175,77,17750,1.0
4,6795,5175,134,17750,1.0
4,6796,5175,143,17750,1.0
4,6797,5176,179;120,28000,1.0
4,6798,5176,179;143,28000,0.0
4,6799,5176,179;77,28000,1.0
4,6800,5176,179;74,28000,0.0
4,6801,5177,179;85,29250,0.0
4,6802,5177,179;76,29250,0.0
4,6803,5177,179;74,29250,1.0
4,6804,5177,179;143,29250,0.0
4,6805,5178,119,25250,0.0
4,6806,5178,143,25250,1.0
4,6807,5178,77,25250,1.0
4,6808,5178,85,25250,1.0
4,6809,5179,74,26750,1.0
4,6810,5179,76,26750,1.0
4,6811,5179,143,26750,0.0
4,6812,5179,130,26750,1.0
4,6813,5180,179;85,28500,1.0
4,6813,5180,179;85,22500,1.0
4,6814,5180,179;143,28500,0.0
4,6814,5180,179;143,22500,1.0
4,6815,5180,179;120,28500,1.0
4,6815,5180,179;120,22500,1.0
4,6816,5180,179;74,28500,0.0
4,6816,5180,179;74,22500,1.0
4,6817,5181,179;76,21750,1.0
4,6818,5181,179;77,21750,0.0
4,6819,5181,179;143,21750,1.0
4,6820,5181,179;80,21750,1.0
4,6821,5182,77,16000,1.0
4,6822,5182,80,16000,1.0
4,6823,5182,85,16000,1.0
4,6824,5182,143,16000,1.0
4,6825,5183,179;78,32500,1.0
4,6826,5183,179;120,32500,1.0
4,6827,5183,179;143,32500,1.0
4,6828,5183,179;86,32500,0.0
4,6829,5184,179;74,33500,1.0
4,6830,5184,179;109,33500,1.0
4,6831,5184,179;143,33500,0.0
4,6832,5184,179;128,33500,1.0
4,6833,5185,80,15000,1.0
4,6833,5185,80,25750,0.0
4,6834,5185,84,15000,1.0
4,6834,5185,84,25750,1.0
4,6835,5185,76,25750,1.0
4,6835,5185,76,15000,1.0
4,6836,5185,143,15000,1.0
4,6836,5185,143,25750,1.0
4,6837,5186,116,27750,0.0
4,6838,5186,86,27750,1.0
4,6839,5186,143,27750,0.0
4,6840,5186,75,27750,1.0
4,6841,5187,119,26750,1.0
4,6842,5187,87,26750,0.0
4,6843,5187,143,26750,0.0
4,6844,5187,71,26750,1.0
4,6845,5188,84,21000,1.0
4,6846,5188,85,21000,1.0
4,6847,5188,143,21000,1.0
4,6848,5188,83,21000,1.0
4,6849,5189,134,23000,0.0
4,6850,5189,119,23000,1.0
4,6851,5189,143,23000,1.0
4,6852,5189,80,23000,1.0
4,6853,5190,121,28000,1.0
4,6854,5190,76,28000,1.0
4,6855,5190,143,28000,1.0
4,6856,5190,134,28000,1.0
4,6857,5191,179;77,26500,1.0
4,6858,5191,179;76,26500,1.0
4,6859,5191,179;122,26500,1.0
4,6860,5191,179;143,26500,0.0
4,6861,5192,179;129,31500,0.0
4,6861,5192,179;129,25500,1.0
4,6862,5192,179;77,31500,1.0
4,6862,5192,179;77,25500,1.0
4,6863,5192,179;143,31500,0.0
4,6863,5192,179;143,25500,1.0
4,6864,5192,179;86,25500,1.0
4,6864,5192,179;86,31500,1.0
4,6865,5193,179;85,28500,0.0
4,6866,5193,179;134,28500,1.0
4,6867,5193,179;143,28500,1.0
4,6868,5193,179;77,28500,0.0
4,6869,5194,122,27000,1.0
4,6870,5194,76,27000,0.0
4,6871,5194,88,27000,1.0
4,6872,5194,143,27000,1.0
4,6873,5195,179;120,26750,1.0
4,6873,5195,179;120,35250,1.0
4,6873,5195,179;120,9750,0.0
4,6874,5195,179;134,35250,1.0
4,6874,5195,179;134,26750,1.0
4,6874,5195,179;134,9750,1.0
4,6875,5195,179;76,35250,0.0
4,6875,5195,179;76,9750,0.0
4,6875,5195,179;76,26750,1.0
4,6876,5195,179;143,35250,1.0
4,6876,5195,179;143,26750,0.0
4,6876,5195,179;143,9750,1.0
4,6877,5196,119,39250,1.0
4,6878,5196,77,39250,0.0
4,6879,5196,83,39250,0.0
4,6880,5196,143,39250,0.0
4,6881,5197,85,28500,0.0
4,6882,5197,71,28500,1.0
4,6883,5197,83,28500,0.0
4,6884,5197,143,28500,0.0
4,6885,5198,144,37000,1.0
4,6886,5198,85,37000,1.0
4,6887,5198,72,37000,0.0
4,6888,5198,143,37000,1.0
4,6889,5199,179;71,33750,1.0
4,6890,5199,179;83,33750,1.0
4,6891,5199,179;74,33750,1.0
4,6892,5199,179;143,33750,1.0
4,6897,5201,179;88,30750,1.0
4,6898,5201,179;77,30750,0.0
4,6899,5201,179;76,30750,1.0
4,6900,5201,179;143,30750,1.0
4,6901,5202,98,26500,1.0
4,6902,5202,129,26500,1.0
4,6903,5202,76,26500,1.0
4,6904,5202,143,26500,1.0
4,6905,5203,179;120,29500,1.0
4,6906,5203,179;134,29500,0.0
4,6907,5203,179;119,29500,1.0
4,6908,5203,179;143,29500,1.0
4,6909,5204,78,22500,1.0
4,6910,5204,74,22500,1.0
4,6911,5204,143,22500,1.0
4,6912,5204,77,22500,1.0
4,6913,5205,126,23750,1.0
4,6913,5205,126,24000,1.0
4,6914,5205,76,24000,1.0
4,6914,5205,76,23750,1.0
4,6915,5205,72,23750,1.0
4,6915,5205,72,24000,1.0
4,6916,5205,143,23750,1.0
4,6916,5205,143,24000,0.0
4,6917,5206,179;77,26250,1.0
4,6918,5206,179;78,26250,0.0
4,6919,5206,179;85,26250,0.0
4,6920,5206,179;143,26250,1.0
4,6921,5207,76,25500,1.0
4,6922,5207,73,25500,1.0
4,6923,5207,71,25500,1.0
4,6924,5207,143,25500,1.0
4,6925,5208,130,28750,1.0
4,6925,5208,130,24000,1.0
4,6926,5208,76,24000,0.0
4,6926,5208,76,28750,0.0
4,6927,5208,78,28750,1.0
4,6927,5208,78,24000,1.0
4,6928,5208,143,28750,1.0
4,6928,5208,143,24000,0.0
4,6929,5209,179;83,18750,1.0
4,6929,5209,179;83,33750,0.0
4,6929,5209,179;83,23250,1.0
4,6930,5209,179;95,33750,0.0
4,6930,5209,179;95,18750,1.0
4,6930,5209,179;95,23250,1.0
